LocationID,PlantAccountDepartment,Territory,dlvr_name,dlvr_Addr,dlvr_city,dlvr_state,dlvr_Zip,WeeksVisited,DaysVisited,AmountPerCycle,stop_sequence_1,stop_sequence_2,stop_sequence_3,stop_sequence_4,stop_sequence_5,stop_sequence_6,stop_sequence_7,lbs,avg_wkly_volume1,latitude,longitude,CycleVolume,GarmentChanges,AccountTypeID,Plant,DeliveryID
244655,2502-117400-00,2502-11,Mercy Surgery Center - D/S,2175 Rosaline Ave Ste A,Redding,CA,96001-2509,XX,MWF,2,40,0,25,0,41,0,0,0,$0,40.572899,-122.395622,$0,0,T,2502,36047
261258,2502-127575-00,2502-11,Kaleidoscope Coffee,2380 Athens Ave,Redding,CA,960012817,XX,R,2,0,0,0,150,0,0,0,29,$30,40.575440,-122.376167,$61,0,T,2502,36322
299924,2502-000000-00,2502-11,Redding Rancheria Dental,1441 Liberty Street,Redding,CA,96001,XX,R,2,0,0,0,197,0,0,0,0,$65,40.585810,-122.386900,$130,0,T,2502,116505
299928,2502-000000-00,2502-11,Redding Rancheria ,2000 Redding Rancheria Road,Redding,CA,96001,XX,M,2,101,0,0,0,0,0,0,0,$130,40.508200,-122.390940,$260,0,T,2502,116508
313248,2502-000000-00,2502-11,DHMF - HS - ENT - 106,2510 Airpark Drive Suite 106,Redding,CA,96001,XX,T,2,0,1,0,0,0,0,0,0,$53,40.570790,-122.401770,$106,0,T,2502,129074
270643,2502-000000-00,2502-12,Co Co Mongolian Grill & Sushi,2705 Churn Creek Rd,Redding,CA,960021124,XX,T,2,0,140,0,0,0,0,0,95,$32,40.568130,-122.353088,$64,0,T,2502,89351
285938,2502-000000-00,2502-12,Post Office Saloon D/S,1636 Market Street,Redding,CA,960011021,XX,R,2,0,0,0,155,0,0,0,0,$0,40.583000,-122.390620,$0,0,T,2502,103491
289385,2502-000000-00,2502-12,Red Lion Hotel - Catering,1830 Hilltop Dr,Redding,CA,96002,XX,F,2,0,0,0,0,95,0,0,178,$92,40.580870,-122.358180,$185,0,T,2502,106732
289386,2502-000000-00,2502-12,Red Lion Hotel,1830 Hilltop Dr,Redding,CA,96002,XX,F,2,0,0,0,0,16,0,0,145,$15,40.580870,-122.358180,$29,0,T,2502,106733
294387,2502-000000-00,2502-12,Riddick's Sports Pub,200 Hartnell Ave,Redding,CA,96002,XX,M,2,125,0,0,0,0,0,0,25,$45,40.567910,-122.369280,$90,10,T,2502,111395
294689,2502-000000-00,2502-12,Cinemark Redding 14,980 Old Alturas Rd.,Redding,CA,96003,XX,T,2,0,185,0,0,0,0,0,18,$20,40.589010,-122.347570,$40,0,T,2502,111666
299322,2502-000000-00,2502-12,Mountain Mike's Pizza,2727 Churn Creek Road,Redding,CA,96002,XX,T,2,0,130,0,0,0,0,0,0,$31,40.567860,-122.352760,$62,0,T,2502,115940
255730,2502-122478-00,2502-12,Interstate Batteries,2300 Larkspur Ln,Redding,CA,960021441,XX,W,2,0,0,40,0,0,0,0,41,$42,40.573940,-122.355940,$84,77,I,2502,36212
300073,2502-000000-00,2502-12,JR Mexican Meat Market,2139 Hilltop Drive,Redding,CA,96002, X,T,1,0,170,0,0,0,0,0,0,$14,40.576660,-122.357840,$14,0,T,2502,116638
313922,2502-000000-00,2502-12,AV - Branch House DS,844 Sundial Bridge Drive,Redding,CA,96001,XX,T,2,0,56,0,0,0,0,0,0,$0,40.589880,-122.377620,$0,0,T,2502,129712
325134,2502-000000-00,2502-12,Logan's Steakhouse DS,1955 Hilltop Drive,Redding,CA,96002,XX,MWF,2,1,0,1,0,1,0,0,0,$0,40.579802,-122.357330,$0,0,T,2502,140084
256022,2502-120701-00,2502-12,Advance Power Redding DS,843 N Market St,Redding,CA,96003-3605,XX,R,2,0,0,0,510,0,0,0,3,$0,40.594891,-122.388710,$0,0,I,2502,36127
255922,2502-127840-00,2502-12,Premiere - Catering,700 Auditorium Dr,Redding,CA,960010919,XX,F,2,0,0,0,0,270,0,0,122,$16,40.588509,-122.379570,$32,0,T,2502,36329
263775,2502-000000-00,2502-12,Market Street  - D/S,1777 Market Street,Redding,CA,96001,XX,R,2,0,0,0,85,0,0,0,0,$0,40.581580,-122.389580,$0,0,T,2502,84182
265609,2502-000000-00,2502-12,Einstein Bro's Bagels,"913 Dana Dr, Ste 3C",Redding,CA,960034020,XX,W,2,0,0,5,0,0,0,0,15,$12,40.586391,-122.357132,$24,0,T,2502,85377
266685,2502-000000-00,2502-12,Panda Express #1253 - D/S,966 Dana Dr,Redding,CA,960034079,XX,W,2,0,0,110,0,0,0,0,0,$0,40.585781,-122.354378,$0,0,I,2502,86178
288143,2502-000000-00,2502-12,Fratelli's Pizza,1774 California Street,Redding,CA,96001,XX,R,2,0,0,0,120,0,0,0,52,$21,40.581250,-122.391600,$43,0,T,2502,105548
290501,2502-000000-00,2502-12,Mosaic D/S,826 Sundial Bridge Dr.,Redding,CA,96001,XX,TF,2,0,40,0,0,31,0,0,1,$0,40.590200,-122.378280,$0,0,T,2502,107782
302019,2502-000000-00,2502-12,Tropics,2555 South Market Street,Redding,CA,96001, X,T,1,0,190,0,0,0,0,0,0,$13,40.572760,-122.387660,$13,0,T,2502,118461
305647,2502-000000-00,2502-12,Whiskey Bar,1747 Market Street,Redding,CA,96001,XX,R,2,0,0,0,90,0,0,0,0,$23,40.581880,-122.389710,$45,0,T,2502,121944
313738,2502-000000-00,2502-12,AV - Branch House River Front Bistro,844 Sundial Bridge Drive,Redding,CA,96001,XX,T,2,0,55,0,0,0,0,0,0,$59,40.589880,-122.377620,$118,19,T,2502,129537
320172,2502-000000-00,2502-12,Body Work Innovations,847 Mistletoe Ln,Redding,CA,96003,XX,W,2,0,0,101,0,0,0,0,0,$12,40.593720,-122.356860,$24,0,T,2502,135453
321235,2502-000000-00,2502-12,Wing Stop,1020 East Cypress Avenue Suite A,Redding,CA,96002,XX,F,2,0,0,0,0,1,0,0,0,$26,40.571960,-122.352540,$51,0,T,2502,136422
325404,2502-000000-00,2502-12,GAIA,4125 Riverside Place,Anderson,CA,96007,XX,TF,2,0,1,0,0,1,0,0,0,$58,40.469887,-122.305262,$117,36,T,2502,140341
247032,2502-122000-00,2502-12,A Planned Affair,1270 Market St,Redding,CA,960010612,XX,R,2,0,0,0,500,0,0,0,0,$0,40.586731,-122.391876,$0,0,T,2502,36186
273027,2502-000000-00,2502-12,Karline's,1100 Center St,Redding,CA,960010514,XX,TR,2,0,150,0,220,0,0,0,107,$209,40.587711,-122.395142,$418,43,T,2502,91314
282183,2502-000000-00,2502-12,Ravizza Redding Mall LLC,1600-1636 Market Street,Redding,CA,96001,X ,R,1,0,0,0,219,0,0,0,15,$21,40.584430,-122.390820,$21,0,T,2502,99946
299212,2502-000000-00,2502-12,Final Draft Brewing,1600 California Street,Redding,CA,96001,XX,R,2,0,0,0,65,0,0,0,0,$67,40.582250,-122.391700,$135,0,T,2502,115844
300115,2502-000000-00,2502-12,Market Street,1777 Market Street,Redding,CA,96001,XX,MR,2,80,0,0,80,0,0,0,0,$245,40.581580,-122.389580,$490,89,T,2502,116671
303338,2502-000000-00,2502-12,Holiday Inn Banquets/Spike USA LLC,1900 Hilltop Drive,Redding,CA,96002,XX,MF,2,35,0,0,0,12,0,0,0,$0,40.579410,-122.358510,$0,0,T,2502,119722
309229,2502-000000-00,2502-12,Taste and See #2,930 Hilltop Drive #A,Redding,CA,96003,XX,M,2,85,0,0,0,0,0,0,0,$24,40.594460,-122.359130,$48,0,T,2502,125325
311386,2502-000000-00,2502-12,Quail Crest 1 @ Oakdale,101 Quartz Hill Road,Redding,CA,96003,XX,MR,2,50,0,0,50,0,0,0,0,$294,40.597850,-122.402090,$588,0,T,2502,127352
321143,2502-000000-00,2502-12,Anthony's Mediterranean Bar & Grill,1701 California Street,Redding,CA,96001,XX,R,2,0,0,0,100,0,0,0,0,$55,40.581910,-122.390830,$110,0,T,2502,136336
325133,2502-000000-00,2502-12,Logan's Steakhouse #888,1955 Hilltop Drive,Redding,CA,96002,XX,MWF,2,1,0,1,0,1,0,0,0,$270,40.579802,-122.357330,$540,0,T,2502,140083
170751,2502-059394-00,2502-12,Outback Steakhouse    522,910 Dana Dr,Redding,CA,960034079,XX,MWF,2,15,0,115,0,75,0,0,575,$161,40.586189,-122.356445,$321,0,T,2502,35849
241769,2502-120555-10,2502-12,FTH - Collview - D/S,1292 College View Dr,Redding,CA,96003-3014,XX,TR,2,0,20,0,20,0,0,0,0,$0,40.613331,-122.348511,$0,0,T,2502,36121
257408,2502-126640-00,2502-12,Smelser Massage,"983 Mission De Oro Dr, St",Redding,CA,960033822,XX,W,2,0,0,110,0,0,0,0,40,$22,40.593441,-122.357567,$43,0,T,2502,36299
264305,2502-000000-00,2502-12,Shasta Cosmetology - D/S,678 N Market St,Redding,CA,960033608,XX,R,2,0,0,0,230,0,0,0,0,$29,40.596909,-122.386948,$57,0,I,2502,84478
268653,2502-000000-00,2502-12,View 202 - Janitorial,202 Hemsted Dr,Redding,CA,960020912,XX,MWF,2,121,0,80,0,61,0,0,0,$0,40.572769,-122.368820,$0,0,T,2502,87735
268929,2502-000000-00,2502-12,Superior Calif Investments,1824 Court St,Redding,CA,96001-1825, X,R,1,0,0,0,160,0,0,0,27,$36,40.580010,-122.394371,$36,0,T,2502,87959
293733,2502-000000-00,2502-12,Fyzical Therapy & Balance Center,2620 Larkspur Ln,Redding,CA,96002,XX,W,2,0,0,35,0,0,0,0,28,$177,40.569050,-122.355770,$353,0,H,2502,110803
298037,2502-000000-00,2502-12,AV - Sheraton Club Lounge,820 Sundial Bridge Dr.,Redding,CA,96001,XX,T,2,0,50,0,0,0,0,0,94,$0,40.588810,-122.377710,$0,0,T,2502,114744
307249,2502-000000-00,2502-12,Karmas House of Spirits,329 Lake Boulevard,Redding,CA,96003, X,R,1,0,0,0,235,0,0,0,0,$16,40.612080,-122.382240,$16,0,T,2502,123459
315916,2502-000000-00,2502-12,Cheesecakes Unlimited,1135 Pine Street Suite 113,Redding,CA,96001,XX,MF,2,65,0,0,0,1,0,0,0,$276,40.588910,-122.390520,$552,48,T,2502,131508
322342,2502-000000-00,2502-12,Paradiso,1270 Yuba Street,Redding,CA,96001,XX,R,2,0,0,0,180,0,0,0,0,$67,40.583980,-122.388700,$135,5,T,2502,137466
253801,2502-126251-10,2502-12,Lulu's Restaurant - D/S,2230 Pine St,Redding,CA,960012634,XX,R,2,0,0,0,75,0,0,0,0,$0,40.577080,-122.386495,$0,0,T,2502,36293
291361,2502-000000-00,2502-12,Jersey Mike's Subs D/S,835 Browning,Redding,CA,96003,XX,F,2,0,0,0,0,26,0,0,0,$0,40.591550,-122.357800,$0,0,T,2502,108593
303336,2502-000000-00,2502-12,Holiday Inn D/S/Spike USA LLC,1900 Hilltop Drive,Redding,CA,96002,XX,MF,2,30,0,0,0,11,0,0,0,$0,40.579410,-122.358510,$0,0,T,2502,119720
315589,2502-000000-00,2502-12,Body & Skin Care,3462 Bechelli Lane #B,Redding,CA,96002,XX,T,2,0,119,0,0,0,0,0,0,$9,40.556780,-122.363530,$17,0,T,2502,131220
322343,2502-000000-00,2502-12,The Spot Barber Lounge,2435 Athens Avenue,Redding,CA,96001,XX,T,2,0,1,0,0,0,0,0,0,$26,40.574080,-122.376430,$53,0,T,2502,137467
323309,2502-000000-00,2502-12,Jersey Mike's Subs,4861 Bechelli Lane,Redding,CA,96002,XX,T,2,0,1,0,0,0,0,0,0,$35,40.540191,-122.354866,$69,0,T,2502,138362
249084,2502-121990-00,2502-12,The Stirring,2250 Churn Creek Rd,Redding,CA,960020743,XX,W,2,0,0,140,0,0,0,0,66,$0,40.574570,-122.353120,$0,0,T,2502,36184
255766,2502-121995-00,2502-12,Sunblockers,3504 Railroad Ave,Redding,CA,960013441, X,T,1,0,200,0,0,0,0,0,0,$5,40.564294,-122.389712,$5,0,I,2502,36185
245191,2502-753289-00,2502-12,R & R Auto Truck Repair,3165 Twin View Blvd,Shasta Lake,CA,96019,XX,T,2,0,210,0,0,0,0,0,7,$42,40.656920,-122.357860,$85,20,T,2502,36550
288459,2502-000000-00,2502-12,AV - Sheraton House Keeping,820 Sundial Bridge Dr.,Redding,CA,96001,XX,T,2,0,30,0,0,0,0,0,48,$17,40.588810,-122.377710,$34,0,I,2502,105846
315785,2502-000000-00,2502-12,Casino Poker Club,1885 Hilltop Drive,Redding,CA,96002,XX,T,2,0,121,0,0,0,0,0,0,$64,40.580090,-122.357280,$129,6,T,2502,131386
319338,2502-000000-00,2502-12,Pete's Restaurant & Brewhouse,815 Browning Street,Redding,CA,96003,XX,W,2,0,0,55,0,0,0,0,0,$135,40.592740,-122.357400,$269,0,T,2502,134666
170682,2502-055306-00,2502-12,Cattlemen's - Redding,2184 Hilltop Dr,Redding,CA,96002-0512,XX,MWF,2,40,0,20,0,80,0,0,660,$388,40.575771,-122.357941,$776,0,T,2502,35728
249712,2502-123502-00,2502-12,Wilda's Grill,1712 Churn Creek rd,Redding,CA,960021715,XX,T,2,0,80,0,0,0,0,0,54,$50,40.581250,-122.354480,$99,0,T,2502,36238
171271,2502-126251-00,2502-12,Lulu's Restaurant,2230 Pine St,Redding,CA,960012634,XX,R,2,0,0,0,70,0,0,0,139,$314,40.577080,-122.386495,$629,122,T,2502,36292
280206,2502-000000-00,2502-12,Spectrum Prosthetics,1844 South St.,Redding,CA,96001,XX,R,2,0,0,0,200,0,0,0,58,$49,40.579630,-122.395300,$97,0,T,2502,98073
282016,2502-000000-00,2502-12,Jack's Grill - D/S,1743 California Street,Redding,CA,96001,XX,R,2,0,0,0,210,0,0,0,0,$0,40.581460,-122.390810,$0,0,T,2502,99787
311098,2502-000000-00,2502-12,Super Burrito's Mexican Food,2600 Churn Creek Road,Redding,CA,96002,XX,M,2,76,0,0,0,0,0,0,0,$23,40.569700,-122.353470,$46,0,T,2502,127081
324286,2502-000000-00,2502-12,Redding Elks Lodge Maintenance,250 Elk Drive,Redding,CA,96003,XX,M,2,155,0,0,0,0,0,0,11,$69,40.595205,-122.403030,$139,0,T,2502,139281
325157,2502-000000-00,2502-12,Mister Taco,1755 Lake Boulevard,Redding,CA,96003,XX,W,2,0,0,1,0,0,0,0,0,$25,40.631486,-122.404860,$51,0,T,2502,140107
325407,2502-000000-00,2502-12,Esthetics by Jaz,2295 Hilltop Drive,Redding,CA,96002,XX,W,2,0,0,1,0,0,0,0,0,$6,40.573911,-122.357629,$13,0,T,2502,140343
202491,2502-114214-00,2502-12,TYE DYE CAFE,1154 Hartnell Ave,Redding,CA,96002-2102,X ,W,1,0,0,15,0,0,0,0,14,$13,40.563789,-122.349770,$13,0,T,2502,35992
285120,2502-000000-00,2502-12,Jersey Mike's Subs Store # 20111,835 Browning St Unit B,Redding,CA,96003,XX,F,2,0,0,0,0,25,0,0,43,$37,40.591550,-122.357800,$75,0,T,2502,102716
305194,2502-000000-00,2502-12,Flaco's Tacos,2731 South Market Street,Redding,CA,96001,XX,T,2,0,110,0,0,0,0,0,0,$23,40.571170,-122.387760,$45,0,T,2502,121522
310145,2502-000000-00,2502-12,Black Diamond Lounge,1729 California Street,Redding,CA,96001,XX,R,2,0,0,0,110,0,0,0,0,$31,40.581680,-122.390780,$63,0,T,2502,126187
318444,2502-000000-00,2502-12,Court Street Eats,1718 Placer Street,Redding,CA,96001, X,R,1,0,0,0,1,0,0,0,0,$5,40.581570,-122.394180,$5,0,T,2502,133837
320741,2502-000000-00,2502-12,University Market,1292 College View Drive,Redding,CA,96003,XX,R,2,0,0,0,30,0,0,0,0,$64,40.613670,-122.348720,$128,0,T,2502,135969
324289,2502-000000-00,2502-12,Redding Elks Lodge Bar,250 Elk Drive,Redding,CA,96003,XX,M,2,155,0,0,0,0,0,0,0,$14,40.595205,-122.403030,$28,0,T,2502,139284
325296,2502-000000-00,2502-12,Hilltop Springs Senior Living,7 Hilltop Drive,Redding,CA,96003,XX,W,2,0,0,1,0,0,0,0,0,$23,40.608047,-122.375245,$46,0,T,2502,140242
171559,2502-751037-00,2502-12,In-N-Out Burger #137,1275 Dana Dr,Redding,CA,96003-4017,XX,MWF,2,10,0,10,0,5,0,0,256,$210,40.585651,-122.348099,$420,524,I,2502,36472
263995,2502-000000-00,2502-12,Azbill Parts Distribution,915 Merchant Unit #2,Redding,CA,96002,XX,W,2,0,0,36,0,0,0,0,4,$14,40.577980,-122.388130,$29,10,I,2502,84308
285936,2502-000000-00,2502-12,Post Office Saloon,1636 Market Street,Redding,CA,960011021,XX,R,2,0,0,0,150,0,0,0,47,$14,40.583000,-122.390620,$28,0,T,2502,103490
287563,2502-000000-00,2502-12,AV - Sheraton @ Sundial Bridge,820 Sundial Bridge Dr.,Redding,CA,96001,XX,TF,2,0,20,0,0,30,0,0,477,$233,40.588810,-122.377710,$467,124,I,2502,105032
292922,2502-000000-00,2502-12,Good Health Massage Healing Arts,2295 Hilltop Dr. #8,Redding,CA,96099,XX,T,2,0,160,0,0,0,0,0,88,$23,40.573910,-122.357630,$45,0,T,2502,110049
310981,2502-000000-00,2502-12,Northern Roots Indoor Garden,4580 Westside Road,Redding,CA,96001,X ,T,1,0,105,0,0,0,0,0,0,$8,40.547310,-122.387140,$8,0,I,2502,126972
311387,2502-000000-00,2502-12,Quail Crest 1 @ Oakdale D/S,101 Quartz Hill Road,Redding,CA,96003,XX,MR,2,55,0,0,60,0,0,0,0,$0,40.597850,-122.402090,$0,0,T,2502,127353
170805,2502-111070-00,2502-12,Cold Stone Creamery,913 Dana Dr,Redding,CA,96003-4020,XX,W,2,0,0,90,0,0,0,0,14,$14,40.586182,-122.356407,$27,0,I,2502,35888
220637,2502-121253-00,2502-12,Panda Express #1253,966 Dana Dr,Redding,CA,96003-4079,XX,W,2,0,0,105,0,0,0,0,38,$30,40.585781,-122.354378,$60,0,T,2502,36160
306180,2502-000000-00,2502-12,Chick-Fil-A,1477 Hilltop Drive Suite H1,Redding,CA,96003,XX,M,2,20,0,0,0,0,0,0,0,$47,40.586710,-122.358110,$95,0,T,2502,122444
311996,2502-000000-00,2502-12,Raw,2167 Hilltop Drive,Redding,CA,96002,XX,MF,2,100,0,0,0,47,0,0,0,$626,40.576050,-122.357600,"$1,253",38,T,2502,127904
313242,2502-000000-00,2502-12,Addendum,290 Hartnell Avenue,Redding,CA,96002,XX,M,2,126,0,0,0,0,0,0,0,$21,40.566460,-122.368920,$43,0,T,2502,129068
323310,2502-000000-00,2502-12,Jersey Mike's Subs DS,4861 Bechelli Lane,Redding,CA,96002,XX,T,2,0,1,0,0,0,0,0,0,$0,40.540191,-122.354866,$0,0,T,2502,138363
170661,2502-054272-00,2502-12,De Ja Vu Restaurant,1177 Shasta Street,Redding,CA,96001,XX,R,2,0,0,0,40,0,0,0,36,$128,40.586830,-122.388750,$255,0,I,2502,35706
262746,2502-126205-00,2502-12,The Habit #92,"1020 E Cypress Ave, Ste C",Redding,CA,960021114,XX,MF,2,70,0,0,0,40,0,0,125,$114,40.571041,-122.352524,$228,0,T,2502,36290
278132,2502-000000-00,2502-12,Nello's Place,3055 Bechelli Lane,Redding,CA,96002,XX,TF,2,0,120,0,0,65,0,0,309,$196,40.563010,-122.362070,$393,6,T,2502,96118
291461,2502-000000-00,2502-12,Prestige Urgent Care Central,85 Hartnell Suite 100,Redding,CA,96002,XX,M,2,130,0,0,0,0,0,0,36,$41,40.569970,-122.368660,$83,0,H,2502,108681
319708,2502-000000-00,2502-12,Hermanos,2605 South Market Street,Redding,CA,96001,XX,T,2,0,95,0,0,0,0,0,0,$11,40.572650,-122.387930,$22,0,T,2502,135015
324288,2502-000000-00,2502-12,Redding Elks Lodge Events,250 Elk Drive,Redding,CA,96003,XX,M,2,155,0,0,0,0,0,0,134,$120,40.595205,-122.403030,$241,0,T,2502,139283
252622,2502-120555-20,2502-12,FTH - Fuel Good,1279 Pine St,Redding,CA,96001-0605,XX,R,2,0,0,0,125,0,0,0,36,$18,40.586910,-122.390530,$37,0,T,2502,36122
270498,2502-000000-00,2502-12,Chuck E Cheese,910 Hilltop Dr,Redding,CA,96003-3812,XX,M,2,80,0,0,0,0,0,0,22,$20,40.595474,-122.361042,$40,0,T,2502,89218
285358,2502-000000-00,2502-12,Xtreme Cycle & Motor Sports,2918 South Markets St,Redding,CA,96001, X,T,1,0,195,0,0,0,0,0,7,$6,40.569890,-122.388340,$6,10,I,2502,102942
311095,2502-000000-00,2502-12,When Pie Meets Bread,1768 Churn Creek Road,Redding,CA,96002,XX,T,2,0,70,0,0,0,0,0,0,$114,40.580970,-122.354230,$228,0,T,2502,127078
324843,2502-000000-00,2502-12,Le Testimony Organic Bistro (BD),3365 Placer Street,Redding,CA,96001,XX,F,2,0,0,0,0,7,0,0,0,$0,40.570000,-122.420000,$0,0,T,2502,139806
223642,2502-055306-10,2502-12,Cattlemen's-Redding-D/S,2184 Hilltop Dr,Redding,CA,96002-0512,XX,W,2,0,0,25,0,0,0,0,0,$0,40.575771,-122.357941,$0,0,T,2502,35729
241768,2502-120555-00,2502-12,FTH - Collview,1292 College View Dr,Redding,CA,96003-3014,XX,R,2,0,0,0,10,0,0,0,156,$148,40.613331,-122.348511,$295,0,T,2502,36120
264538,2502-000000-00,2502-12,View 202,202 Hemsted Dr,Redding,CA,960020912,XX,MWF,2,120,0,75,0,60,0,0,376,$270,40.572658,-122.369164,$540,11,T,2502,84620
276615,2502-000000-00,2502-12,Wienerschnitzel,1120 N Market Street,Redding,CA,96002,XX,R,2,0,0,0,135,0,0,0,35,$12,40.608290,-122.376880,$25,0,T,2502,94686
309228,2502-000000-00,2502-12,Taste and See Kitchen,2055 Hilltop Drive,Redding,CA,96002,XX,W,2,0,0,70,0,0,0,0,0,$26,40.577690,-122.357590,$52,18,T,2502,125324
322340,2502-000000-00,2502-12,California Soccer Park,9800 Old Oregon Trail,Redding,CA,96003,XX,W,2,0,0,56,0,0,0,0,0,$0,40.573250,-122.303740,$0,22,T,2502,137464
324287,2502-000000-00,2502-12,Redding Elks Lodge Kitchen,250 Elk Drive,Redding,CA,96003,XX,M,2,155,0,0,0,0,0,0,56,$74,40.595205,-122.403030,$147,0,T,2502,139282
257407,2502-124492-00,2502-12,COR Fire Station #8 Redding,131 Churn Creek Rd,Redding,CA,960033044,XX,T,2,0,90,0,0,0,0,0,108,$33,40.611982,-122.348619,$67,0,I,2502,36262
254648,2502-124772-10,2502-12,Maxwell's - D/S,1344 Market St,Redding,CA,960010610,XX,R,2,0,0,0,145,0,0,0,0,$0,40.586122,-122.391625,$0,0,T,2502,36269
282015,2502-000000-00,2502-12,Jack's Grill,1743 California Street,Redding,CA,96001,XX,MR,2,140,0,0,205,0,0,0,132,$224,40.581460,-122.390810,$447,57,T,2502,99786
311997,2502-000000-00,2502-12,Raw D/S,2167 Hilltop Drive,Redding,CA,96002,XX,MF,2,110,0,0,0,46,0,0,0,$0,40.576050,-122.357600,$0,0,T,2502,127905
314386,2502-000000-00,2502-12,Subarama,2658 Hilltop Drive,Redding,CA,96002,XX,W,2,0,0,30,0,0,0,0,0,$27,40.568010,-122.359480,$54,0,T,2502,130126
261874,2502-123050-00,2502-12,Five Guys Burgers,961 Dana Dr,Redding,CA,960034020,XX,MF,2,5,0,0,0,20,0,0,96,$70,40.585789,-122.354149,$140,0,I,2502,36233
254647,2502-124772-00,2502-12,Maxwell's,1344 Market St,Redding,CA,960010610,XX,R,2,0,0,0,140,0,0,0,60,$65,40.586122,-122.391625,$130,0,T,2502,36268
274371,2502-000000-00,2502-12,The Dip,1730 California St,Redding,CA,960011905,XX,R,2,0,0,0,115,0,0,0,24,$20,40.581440,-122.391060,$41,0,T,2502,92555
303335,2502-000000-00,2502-12,Holiday Inn/Spike USA LLC,1900 Hilltop Drive,Redding,CA,96002,XX,MF,2,25,0,0,0,10,0,0,0,$0,40.579410,-122.358510,$0,0,T,2502,119719
319122,2502-000000-00,2502-12,The Rusty Nail,900 Dana Drive,Redding,CA,96003,X ,W,1,0,0,116,0,0,0,0,0,$21,40.586800,-122.355470,$21,0,I,2502,134461
321012,2502-000000-00,2502-12,Mister Peri Peri's Grill,909 Dana Drive,Redding,CA,96003,XX,W,2,0,0,95,0,0,0,0,0,$36,40.586170,-122.356600,$71,0,T,2502,136211
325155,2502-000000-00,2502-12,Spice Garden,1619 Hilltop Drive,Redding,CA,96002,XX,W,2,0,0,1,0,0,0,0,0,$119,40.582911,-122.357716,$239,31,T,2502,140104
171178,2502-121774-10,2502-33,Holiday Mkt #40 Groc,9350 Deschutes Rd,Palo Cedro,CA,96073-9763,XX,T,2,0,36,0,0,0,0,0,72,$62,40.559178,-122.238592,$124,0,T,2502,36180
171223,2502-122969-00,2502-33,Dal-Tile,3065 Crossroads Dr,Redding,CA,96003-7928,X ,T,1,0,90,0,0,0,0,0,27,$54,40.560890,-122.297531,$54,0,I,2502,36231
278780,2502-000000-00,2502-33,Fusion Lounge,1545 Placer Street,Redding,CA,96001,XX,W,2,0,0,30,0,0,0,0,44,$136,40.582030,-122.391260,$272,35,T,2502,96731
298364,2502-000000-00,2502-33,In-N-Out Burger # 348 ,4681 Churn Creek Rd,Redding,CA,96002,XX,MWF,2,9999,0,9999,0,9999,0,0,157,$222,40.540050,-122.350400,$444,771,T,2502,115048
311388,2502-000000-00,2502-33,Quail Crest 2 dba Sierra Oaks of Redding,1520 Collyer Drive,Redding,CA,96003,XX,M,2,9999,0,0,0,0,0,0,0,$223,40.617130,-122.342140,$446,0,T,2502,127354
255920,2502-122013-00,2502-33,FTH - Churncreek,2650 Churn Creek Rd,Redding,CA,960021125,XX,F,2,0,0,0,0,10,0,0,241,$149,40.568481,-122.353088,$298,0,T,2502,36187
171575,2502-751234-00,2502-33,Shingletown Auto Parts,28526 CA-44,Shingletown,CA,96088,XX,T,2,0,55,0,0,0,0,0,16,$20,40.501709,-121.992447,$40,10,I,2502,36484
266628,2502-000000-00,2502-33,RTA Construction,9614 Tanqueray Ct,Redding,CA,960036812, X,T,1,0,95,0,0,0,0,0,9,$15,40.566132,-122.297020,$15,0,T,2502,86133
268434,2502-000000-00,2502-33,Shingletown Medical Center,31292 Alpine Meadows Rd,Shingletown,CA,960889462, X,T,1,0,65,0,0,0,0,0,112,$96,40.491390,-121.885841,$96,0,H,2502,87551
280879,2502-000000-00,2502-33,North Cow Creek School,10619 Swede Creek Rd,Pala Cedro,CA,96073,X ,T,1,0,9,0,0,0,0,0,193,$64,40.593120,-122.229320,$64,0,T,2502,98707
280882,2502-000000-00,2502-33,Junction Elementary School,9087 Deschutes Rd,Palo Cedro,CA,96073,XX,T,2,0,45,0,0,0,0,0,37,$83,40.550320,-122.237840,$167,25,T,2502,98709
294605,2502-000000-00,2502-33,Shasta Orthodontics D/S,2175 Civic Center Drive,Redding,CA,96001,XX,W,2,0,0,56,0,0,0,0,0,$0,40.574880,-122.380690,$0,0,T,2502,111592
297871,2502-000000-00,2502-33,Valero Eureka Way,2026 Eureka Way,Redding,CA,96001, X,W,1,0,0,10,0,0,0,0,11,$12,40.586810,-122.400540,$12,0,T,2502,114591
301741,2502-000000-00,2502-33,Sublime Cake Design,2633 Park Marina Drive,Redding,CA,96001,XX,W,2,0,0,50,0,0,0,0,0,$27,40.574890,-122.372610,$54,0,T,2502,118194
305751,2502-000000-00,2502-33,Pioneer Pizza,32130 State Highway 44,Shingletown,CA,96088,XX,T,2,0,75,0,0,0,0,0,0,$76,40.499180,-121.851570,$151,0,T,2502,122041
317491,2502-000000-00,2502-33,Boba Tea & Coffee - 2,2110 Eureka Way,Redding,CA,96001,XX,W,2,0,0,27,0,0,0,0,0,$16,40.586960,-122.402190,$31,0,T,2502,132952
171025,2502-119397-00,2502-33,Kampai Sushi,351 North Point Dr,Redding,CA,96003-2540,XX,M,2,1004,0,0,0,0,0,0,10,$11,40.611759,-122.380707,$23,0,T,2502,36091
